2022-11-11T19:23:30+08:00
Running ./bin/adt_fast_uset
Run on (16 X 2593.91 MHz CPU s)
CPU Caches:
  L1 Data 48 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 1280 KiB (x16)
  L3 Unified 43008 KiB (x16)
Load Average: 2.81, 1.08, 0.72
--------------------------------------------------------------------------------------------
Benchmark                                                  Time             CPU   Iterations
BenchErase<ska::bytell_hash_set<uint64_t>>/64           8.17 ns         8.17 ns     86775948
BenchErase<ska::bytell_hash_set<uint64_t>>/512          8.38 ns         8.23 ns     83131099
BenchErase<ska::bytell_hash_set<uint64_t>>/1024         8.59 ns         8.46 ns     83487517
BenchErase<tsl::robin_set<uint64_t>>/1                  8.37 ns         8.36 ns     83471281
BenchErase<tsl::robin_set<uint64_t>>/8                  8.89 ns         8.88 ns     62821739
BenchErase<tsl::robin_set<uint64_t>>/64                 10.5 ns         10.2 ns     61334071
BenchErase<tsl::robin_set<uint64_t>>/512                10.6 ns         10.6 ns     64992534
BenchErase<tsl::robin_set<uint64_t>>/1024               10.6 ns         10.6 ns     65768718
BenchEraseVecSet<llvm::SetVector<uint64_t>>/1           3.25 ns         3.25 ns    215587448
BenchEraseVecSet<llvm::SetVector<uint64_t>>/8           5.01 ns         5.01 ns    139346640
BenchEraseVecSet<llvm::SetVector<uint64_t>>/64          14.3 ns         14.3 ns     49899465
BenchEraseVecSet<llvm::SetVector<uint64_t>>/512         15.0 ns         14.6 ns     47897173
BenchEraseVecSet<llvm::SetVector<uint64_t>>/1024        15.8 ns         14.8 ns     47515346
